,Restaurant,Category,Types,Items,Calories,Protein (g),Carbs (g),Sodium (mg),Sugars (g)
2800,pizza-hut,beverages,beverages,Mountain Dew®,220,0,58,70.0,58.0
2801,pizza-hut,beverages,beverages,Mountain Dew,300,0,80,100.0,80.0
2802,pizza-hut,beverages,beverages,Mountain Dew,440,0,116,140.0,116.0
2803,pizza-hut,beverages,beverages,Pepsi®,200,0,56,50.0,54.0
2804,pizza-hut,beverages,beverages,Pepsi,280,0,77,70.0,74.0
2805,pizza-hut,beverages,beverages,Pepsi,400,0,112,100.0,108.0
2806,pizza-hut,beverages,beverages,Diet Pepsi®,0,0,0,50.0,0.0
2807,pizza-hut,beverages,beverages,Diet Pepsi,0,0,0,70.0,0.0
2808,pizza-hut,beverages,beverages,Diet Pepsi,0,0,0,100.0,0.0
2809,pizza-hut,beverages,beverages,Sierra Mist®,200,0,54,40.0,54.0
2810,pizza-hut,beverages,beverages,Sierra Mist,275,0,74,60.0,74.0
2811,pizza-hut,beverages,beverages,Sierra Mist,400,0,108,80.0,108.0
2812,Taco-Bell,beverages,beverages,Cherry Limeade Sparkler,180,0,44,105.0,43.0
2813,Taco-Bell,beverages,beverages,Cherry Limeade Sparkler,270,0,66,160.0,65.0
2814,Taco-Bell,beverages,beverages,Classic Limeade Sparkler,230,0,60,125.0,59.0
2815,Taco-Bell,beverages,beverages,Classic Limeade Sparkler 16 oz,150,0,39,80.0,38.0
2816,Taco-Bell,beverages,beverages,Mtn Dew® Baja Blast Freeze,250,0,63,75.0,58.0
2817,Taco-Bell,beverages,beverages,Mtn Dew® Baja Blast Freeze 16 oz,200,0,51,60.0,47.0
2818,Taco-Bell,beverages,beverages,Orange Juice,140,2,33,20.0,28.0
2819,Taco-Bell,beverages,beverages,Pink Lemonade Freeze,270,0,67,5.0,65.0
2820,Taco-Bell,beverages,beverages,Pink Lemonade Freeze 16 oz,220,0,54,5.0,53.0
2821,Taco-Bell,beverages,beverages,Piña Colada Freeze,240,0,60,20.0,53.0
2822,Taco-Bell,beverages,beverages,Piña Colada Freeze 16oz,190,0,48,15.0,43.0
2823,Taco-Bell,beverages,beverages,Diet Pepsi 16 oz,0,0,0,50.0,0.0
2824,Taco-Bell,beverages,beverages,Diet Pepsi 20 oz,0,0,0,65.0,0.0
2825,Taco-Bell,beverages,beverages,Diet Pepsi 30 oz,0,0,0,95.0,0.0
2826,Taco-Bell,beverages,beverages,Diet Pepsi 40 oz,0,0,0,125.0,0.0
2827,Taco-Bell,beverages,beverages,Dr Pepper 16 oz,200,0,54,70.0,54.0
2828,Taco-Bell,beverages,beverages,Dr Pepper 20 oz,250,0,68,90.0,68.0
2829,Taco-Bell,beverages,beverages,Dr Pepper 30 oz,380,0,102,130.0,102.0
2830,Taco-Bell,beverages,beverages,Dr Pepper 40 oz,500,0,135,180.0,135.0
2831,Taco-Bell,beverages,beverages,Lipton Raspberry Iced Tea 16 oz,160,0,42,50.0,42.0
2832,Taco-Bell,beverages,beverages,Lipton Raspberry Iced Tea 20 oz,200,0,53,65.0,53.0
2833,Taco-Bell,beverages,beverages,Lipton Raspberry Iced Tea 30 oz,300,0,79,95.0,79.0
2834,Taco-Bell,beverages,beverages,Lipton Raspberry Iced Tea 40 oz,400,0,105,125.0,105.0
2835,Taco-Bell,beverages,beverages,MTN DEW A.M. 16 oz,160,1,42,45.0,40.0
2836,Taco-Bell,beverages,beverages,MTN DEW A.M. 20 oz,180,1,47,50.0,46.0
2837,Taco-Bell,beverages,beverages,MUG Root Beer 16 oz,200,0,52,30.0,52.0
2838,Taco-Bell,beverages,beverages,MUG Root Beer 20 oz,250,0,65,40.0,65.0
2839,Taco-Bell,beverages,beverages,MUG Root Beer 30 oz,380,0,98,55.0,98.0
2840,Taco-Bell,beverages,beverages,MUG Root Beer 40 oz,500,0,130,75.0,130.0
2841,Taco-Bell,beverages,beverages,Mountain Dew 16 oz,220,0,58,70.0,58.0
2842,Taco-Bell,beverages,beverages,Mountain Dew 20 oz,280,0,73,90.0,73.0
2843,Taco-Bell,beverages,beverages,Mountain Dew 30 oz,410,0,109,130.0,109.0
2844,Taco-Bell,beverages,beverages,Mountain Dew 40 oz,550,0,145,180.0,145.0
2845,Taco-Bell,beverages,beverages,Mountain Dew Baja Blast 16 oz,220,0,58,60.0,58.0
2846,Taco-Bell,beverages,beverages,Mountain Dew Baja Blast 20 oz,280,0,73,75.0,73.0
2847,Taco-Bell,beverages,beverages,Mountain Dew Baja Blast 30 oz,410,0,109,115.0,109.0
2848,Taco-Bell,beverages,beverages,Mountain Dew Baja Blast 40 oz,550,0,145,150.0,145.0
2849,Taco-Bell,beverages,beverages,Pepsi 16 oz,200,0,56,40.0,56.0
2850,Taco-Bell,beverages,beverages,Pepsi 20 oz,250,0,70,50.0,70.0
2851,Taco-Bell,beverages,beverages,Pepsi 30 oz,380,0,105,75.0,105.0
2852,Taco-Bell,beverages,beverages,Pepsi 40 oz,500,0,140,100.0,140.0
2853,Taco-Bell,beverages,beverages,Sierra Mist 16 oz,200,0,54,40.0,54.0
2854,Taco-Bell,beverages,beverages,Sierra Mist 20 oz,250,0,68,50.0,68.0
2855,Taco-Bell,beverages,beverages,Sierra Mist 30 oz,380,0,101,75.0,101.0
2856,Taco-Bell,beverages,beverages,Sierra Mist 40 oz,500,0,135,100.0,135.0
2857,Taco-Bell,beverages,beverages,Tropicana Fruit Punch 16 oz,220,0,60,50.0,60.0
2858,Taco-Bell,beverages,beverages,Tropicana Fruit Punch 20 oz,280,0,75,65.0,75.0
2859,Taco-Bell,beverages,beverages,Tropicana Fruit Punch 30 oz,410,0,113,95.0,113.0
2860,Taco-Bell,beverages,beverages,Tropicana Fruit Punch 40 oz,550,0,150,125.0,150.0
2861,Taco-Bell,beverages,beverages,Tropicana Pink Lemonade 16 oz,200,0,54,210.0,54.0
2862,Taco-Bell,beverages,beverages,Tropicana Pink Lemonade 20 oz,250,0,68,270.0,68.0
2863,Taco-Bell,beverages,beverages,Tropicana Pink Lemonade 30 oz,380,0,101,400.0,101.0
2864,Taco-Bell,beverages,beverages,Tropicana Pink Lemonade 40 oz,500,0,135,530.0,135.0
2865,Taco-Bell,entrees,breakfast,A.M. Crunchwrap™ Bacon,660,21,51,1270.0,3.0
2866,Taco-Bell,entrees,breakfast,A.M. Crunchwrap™ Sausage,700,21,51,1250.0,3.0
2867,Taco-Bell,entrees,breakfast,Bacon & Egg Burrito,440,20,37,990.0,3.0
2868,Taco-Bell,entrees,breakfast,Bacon A.M. Griller,240,12,16,590.0,1.0
2869,Taco-Bell,entrees,breakfast,Cinnabon Delights – 4 Pack,260,3,28,130.0,16.0
2870,Taco-Bell,entrees,breakfast,Eggs,60,3,1,95.0,0.0
2871,Taco-Bell,entrees,breakfast,Hash Brown,160,1,14,250.0,0.0
2872,Taco-Bell,entrees,breakfast,Orange Juice,140,2,33,20.0,28.0
2873,Taco-Bell,entrees,breakfast,Sausage & Egg Burrito,430,17,37,860.0,2.0
2874,Taco-Bell,entrees,breakfast,Sausage A.M. Griller,230,9,16,450.0,1.0
2875,Taco-Bell,entrees,breakfast,Steak & Egg Burrito,380,19,37,790.0,3.0
2876,Taco-Bell,entrees,breakfast,MTN DEW A.M. 16 oz,160,1,42,45.0,40.0
2877,Taco-Bell,entrees,breakfast,MTN DEW A.M. 20 oz,180,1,47,50.0,46.0
2878,Taco-Bell,entrees,burritos,7-Layer Burrito,440,15,58,1020.0,4.0
2879,Taco-Bell,entrees,burritos,Bacon & Egg Burrito,440,20,37,990.0,3.0
2880,Taco-Bell,entrees,burritos,Bean Burrito,380,15,56,1050.0,3.0
2881,Taco-Bell,entrees,burritos,Beefy 5-Layer Burrito,520,19,65,1280.0,5.0
2882,Taco-Bell,entrees,burritos,Black Bean Burrito,400,14,58,1000.0,3.0
2883,Taco-Bell,entrees,burritos,Burrito Supreme® – Chicken,390,20,51,1080.0,4.0
2884,Taco-Bell,entrees,burritos,Burrito Supreme® – Steak,400,20,51,1050.0,5.0
2885,Taco-Bell,entrees,burritos,Burrito Supreme® – Beef,420,17,52,1140.0,5.0
2886,Taco-Bell,entrees,burritos,Cantina Burrito – Chicken,740,32,94,1920.0,7.0
2887,Taco-Bell,entrees,burritos,Cantina Burrito – Steak,760,33,95,1870.0,8.0
2888,Taco-Bell,entrees,burritos,Cantina Burrito – Veggie,720,20,104,1710.0,8.0
2889,Taco-Bell,entrees,burritos,Cheesy Potato Burrito,520,18,57,1340.0,4.0
2890,Taco-Bell,entrees,burritos,Chicken Burrito,410,16,46,960.0,3.0
2891,Taco-Bell,entrees,burritos,Chili Cheese Burrito,370,16,40,910.0,2.0
2892,Taco-Bell,entrees,burritos,Combo Burrito,460,21,52,1380.0,3.0
2893,Taco-Bell,entrees,burritos,Sausage & Egg Burrito,430,17,37,860.0,2.0
2894,Taco-Bell,entrees,burritos,Smothered Burrito – Beef,710,28,70,2260.0,4.0
2895,Taco-Bell,entrees,burritos,Smothered Burrito – Shredded Chicken,650,34,67,2230.0,4.0
2896,Taco-Bell,entrees,burritos,Smothered Burrito – Steak,670,35,68,2080.0,4.0
2897,Taco-Bell,entrees,burritos,Steak & Egg Burrito,380,19,37,790.0,3.0
2898,Taco-Bell,entrees,burritos,Volcano Burrito,780,23,79,1650.0,6.0
2899,Taco-Bell,entrees,burritos,XXL Grilled Stuft Burrito – Beef,880,32,93,2200.0,7.0
2900,Taco-Bell,entrees,burritos,XXL Grilled Stuft Burrito – Chicken,830,38,90,2080.0,7.0
2901,Taco-Bell,entrees,burritos,XXL Grilled Stuft Burrito – Steak,840,39,91,2030.0,7.0
2902,Taco-Bell,entrees,cantina bell,Cantina Bowl – Chicken,530,26,59,1450.0,4.0
2903,Taco-Bell,entrees,cantina bell,Cantina Bowl – Steak,550,26,60,1390.0,4.0
2904,Taco-Bell,entrees,cantina bell,Cantina Bowl – Veggie,510,14,69,1240.0,4.0
2905,Taco-Bell,entrees,cantina bell,Cantina Burrito – Chicken,740,32,94,1920.0,7.0
2906,Taco-Bell,entrees,cantina bell,Cantina Burrito – Steak,760,33,95,1870.0,8.0
2907,Taco-Bell,entrees,cantina bell,Cantina Burrito – Veggie,720,20,104,1710.0,8.0
2908,Taco-Bell,entrees,cantina bell,Cantina Double Steak Quesadilla,960,43,97,2070.0,10.0
2909,Taco-Bell,entrees,chalapus,Chalupa Supreme® – Chicken,340,16,29,530.0,4.0
2910,Taco-Bell,entrees,chalapus,Chalupa Supreme® – Steak,350,16,30,500.0,4.0
2911,Taco-Bell,entrees,chalapus,Chalupa Supreme® – Beef,370,13,31,590.0,4.0
2912,Taco-Bell,entrees,fresco,Fresco Burrito Supreme® – Chicken,340,18,49,1090.0,4.0
2913,Taco-Bell,entrees,fresco,Fresco Burrito Supreme® – Steak,350,18,50,1020.0,4.0
2914,Taco-Bell,entrees,fresco,Fresco Chicken Soft Taco,140,10,16,470.0,2.0
2915,Taco-Bell,entrees,fresco,Fresco Crunchy Taco,150,6,13,310.0,1.0
2916,Taco-Bell,entrees,fresco,Fresco Grilled Steak Soft Taco,150,11,18,410.0,2.0
2917,Taco-Bell,entrees,fresco,Fresco Soft Taco,160,8,18,490.0,2.0
2918,Taco-Bell,entrees,gorditas,Cheesy Gordita Crunch,500,20,39,830.0,6.0
2919,Taco-Bell,entrees,gorditas,Gordita Supreme® – Chicken,270,16,29,510.0,6.0
2920,Taco-Bell,entrees,gorditas,Gordita Supreme® – Steak,280,16,30,480.0,6.0
2921,Taco-Bell,entrees,gorditas,Gordita Supreme® – Beef,300,13,31,570.0,6.0
2922,Taco-Bell,entrees,nachos,Cheesy Nachos,290,4,31,340.0,2.0
2923,Taco-Bell,entrees,nachos,Nachos,320,4,33,430.0,3.0
2924,Taco-Bell,entrees,nachos,Nachos BellGrande®,780,20,84,1270.0,6.0
2925,Taco-Bell,entrees,nachos,Nachos Supreme,460,13,46,830.0,4.0
2926,Taco-Bell,entrees,nachos,Volcano Nachos,990,22,94,1840.0,7.0
2927,Taco-Bell,sides,sides,Black Beans,80,4,12,200.0,1.0
2928,Taco-Bell,sides,sides,Black Beans and Rice,180,6,30,430.0,1.0
2929,Taco-Bell,sides,sides,Brownie Sandwich,400,3,55,200.0,38.0
2930,Taco-Bell,sides,sides,Caramel Apple Empanada,310,3,39,310.0,13.0
2931,Taco-Bell,sides,sides,Cheesy Fiesta Potatoes,280,4,31,580.0,2.0
2932,Taco-Bell,sides,sides,Chips and Corn Salsa,280,4,38,230.0,5.0
2933,Taco-Bell,sides,sides,Chips and Guacamole,320,4,32,450.0,1.0
2934,Taco-Bell,sides,sides,Chips and Pico De Gallo,230,3,30,260.0,2.0
2935,Taco-Bell,sides,sides,Churro,190,2,28,230.0,5.0
2936,Taco-Bell,sides,sides,Cinnamon Twists,170,1,26,200.0,10.0
2937,Taco-Bell,sides,sides,Pintos n Cheese,190,11,21,670.0,1.0
2938,Taco-Bell,sides,sides,Premium Latin Rice,100,2,18,230.0,0.0
2939,Taco-Bell,entrees,specialties,A.M. Crunchwrap™ Bacon,660,21,51,1270.0,3.0
2940,Taco-Bell,entrees,specialties,A.M. Crunchwrap™ Sausage,700,21,51,1250.0,3.0
2941,Taco-Bell,entrees,specialties,Bacon A.M. Griller,240,12,16,590.0,1.0
2942,Taco-Bell,entrees,specialties,Beefy Nacho Griller,420,12,49,890.0,4.0
2943,Taco-Bell,entrees,specialties,Cantina Bowl – Chicken,530,26,59,1450.0,4.0
2944,Taco-Bell,entrees,specialties,Cantina Bowl – Steak,550,26,60,1390.0,4.0
2945,Taco-Bell,entrees,specialties,Cantina Bowl – Veggie,510,14,69,1240.0,4.0
2946,Taco-Bell,entrees,specialties,Cantina Double Steak Quesadilla,960,43,97,2070.0,10.0
2947,Taco-Bell,entrees,specialties,Cheese Quesadilla,470,19,39,990.0,3.0
2948,Taco-Bell,entrees,specialties,Cheese Roll-Up,180,9,16,430.0,1.0
2949,Taco-Bell,entrees,specialties,Chicken Quesadilla,510,27,39,1190.0,3.0
2950,Taco-Bell,entrees,specialties,Chili Cheese Burrito,370,16,40,910.0,2.0
2951,Taco-Bell,entrees,specialties,Crunchwrap Supreme®,530,16,70,1090.0,6.0
2952,Taco-Bell,entrees,specialties,Express Taco Salad w/ Chips,580,23,57,1370.0,6.0
2953,Taco-Bell,entrees,specialties,Loaded Potato Griller,470,13,55,1120.0,5.0
2954,Taco-Bell,entrees,specialties,MexiMelt®,260,14,19,730.0,2.0
2955,Taco-Bell,entrees,specialties,Mexican Pizza,550,21,48,950.0,3.0
2956,Taco-Bell,entrees,specialties,Sausage A.M. Griller,230,9,16,450.0,1.0
2957,Taco-Bell,entrees,specialties,Smothered Burrito – Beef,710,28,70,2260.0,4.0
2958,Taco-Bell,entrees,specialties,Smothered Burrito – Shredded Chicken,650,34,67,2230.0,4.0
2959,Taco-Bell,entrees,specialties,Smothered Burrito – Steak,670,35,68,2080.0,4.0
2960,Taco-Bell,entrees,specialties,Spicy Buffalo Chicken Griller,350,15,40,810.0,4.0
2961,Taco-Bell,entrees,specialties,Steak Quesadilla,520,27,40,1160.0,3.0
2962,Taco-Bell,entrees,specialties,Tostada,270,12,31,650.0,1.0
2963,Taco-Bell,sides,taco salads,Express Taco Salad w/ Chips,580,23,57,1370.0,6.0
2964,Taco-Bell,sides,taco salads,Fiesta Taco Salad-Beef,780,26,74,1590.0,7.0
2965,Taco-Bell,sides,taco salads,Fiesta Taco Salad-Chicken,730,32,71,1470.0,7.0
2966,Taco-Bell,sides,taco salads,Fiesta Taco Salad-Steak,750,33,72,1410.0,7.0
2967,Taco-Bell,entrees,tacos,Chicken Soft Taco,160,12,16,480.0,1.0
2968,Taco-Bell,entrees,tacos,Cool Ranch® Doritos® Locos Taco,160,8,13,370.0,1.0
2969,Taco-Bell,entrees,tacos,Cool Ranch® Doritos® Locos Taco Supreme,200,8,15,390.0,3.0
2970,Taco-Bell,entrees,tacos,Crispy Potato Soft Taco,250,6,29,490.0,1.0
2971,Taco-Bell,entrees,tacos,Crunchy Taco,170,8,12,310.0,1.0
2972,Taco-Bell,entrees,tacos,Crunchy Taco Supreme®,200,9,15,340.0,2.0
2973,Taco-Bell,entrees,tacos,DOUBLE DECKER® Taco Supreme®,350,14,39,730.0,3.0
2974,Taco-Bell,entrees,tacos,Double Decker® Taco,320,14,36,710.0,2.0
2975,Taco-Bell,entrees,tacos,Fiery Doritos® Locos Taco,170,8,12,370.0,1.0
2976,Taco-Bell,entrees,tacos,Fiery Doritos® Locos Taco Supreme,200,9,15,390.0,2.0
2977,Taco-Bell,entrees,tacos,Fresco Chicken Soft Taco,140,10,16,470.0,2.0
2978,Taco-Bell,entrees,tacos,Fresco Crunchy Taco,150,6,13,310.0,1.0
2979,Taco-Bell,entrees,tacos,Grilled Steak Soft Taco,200,13,17,450.0,2.0
2980,Taco-Bell,entrees,tacos,Nacho Cheese Doritos® Locos Taco,170,8,13,360.0,1.0
2981,Taco-Bell,entrees,tacos,Nacho Cheese Doritos® Locos Taco Supreme,200,9,15,390.0,2.0
2982,Taco-Bell,entrees,tacos,Soft Taco Supreme® – Beef,220,10,20,520.0,3.0
2983,Taco-Bell,entrees,tacos,Soft Taco-Beef,190,9,18,500.0,1.0
2984,Taco-Bell,entrees,why pay more!,Bean Burrito,380,15,56,1050.0,3.0
2985,Taco-Bell,entrees,why pay more!,Beefy 5-Layer Burrito,520,19,65,1280.0,5.0
2986,Taco-Bell,entrees,why pay more!,Caramel Apple Empanada,310,3,39,310.0,13.0
2987,Taco-Bell,entrees,why pay more!,Cheese Roll-Up,180,9,16,430.0,1.0
2988,Taco-Bell,entrees,why pay more!,Cheesy Nachos,290,4,31,340.0,2.0
2989,Taco-Bell,entrees,why pay more!,Cinnamon Twists,170,1,26,200.0,10.0
2990,Taco-Bell,entrees,why pay more!,Crispy Potato Soft Taco,250,6,29,490.0,1.0
2991,Taco-Bell,entrees,why pay more!,Crunchy Taco,170,8,12,310.0,1.0
2992,Taco-Bell,entrees,why pay more!,Soft Taco-Beef,190,9,18,500.0,1.0
2993,panda-express,sides,sides,Chow Mein,490,13,65,1060.0,8.0
2994,panda-express,sides,sides,Fried Rice,470,11,64,830.0,3.0
2995,panda-express,sides,sides,Steamed Brown Rice,420,9,87,15.0,1.0
2996,panda-express,sides,sides,Steamed White Rice,380,7,86,0.0,0.0
2997,panda-express,sides,sides,Mixed Veggies (Side),70,4,13,530.0,4.0
2998,panda-express,entrees,veggies,Eggplant & Tofu,310,7,20,570.0,13.0
2999,panda-express,entrees,veggies,Mixed Veggies (Entree),35,2,7,260.0,2.0
3000,panda-express,entrees,chicken,Black Pepper Chicken,200,15,13,1050.0,5.0
3001,panda-express,entrees,chicken,Kung Pao Chicken,240,15,13,900.0,5.0
3002,panda-express,entrees,chicken,Grilled Teriyaki Chicken,300,36,8,530.0,8.0
3003,panda-express,entrees,chicken,Grilled Asian Chicken,300,36,8,530.0,8.0
3004,panda-express,entrees,chicken,Teriyaki Chicken,340,41,14,630.0,10.0
3005,panda-express,entrees,chicken,Asian Chicken,340,41,14,630.0,10.0
3006,panda-express,entrees,chicken,Mandarin Chicken,310,34,8,740.0,8.0
3007,panda-express,entrees,chicken,Mushroom Chicken,180,14,10,840.0,4.0
3008,panda-express,entrees,chicken,Orange Chicken,420,15,43,620.0,18.0
3009,panda-express,entrees,chicken,Potato Chicken,190,9,19,820.0,5.0
3010,panda-express,entrees,chicken breast,String Bean Chicken Breast,160,15,12,770.0,6.0
3011,panda-express,entrees,chicken breast,Sweet Fire Chicken Breast,440,17,53,370.0,27.0
3012,panda-express,entrees,chicken breast,Sweet & Sour Chicken Breast,380,15,40,320.0,23.0
3013,panda-express,entrees,beef,Beijing Beef,690,26,57,890.0,25.0
3014,panda-express,entrees,beef,Broccoli Beef,120,9,13,660.0,3.0
3015,panda-express,entrees,beef,Samurai Surf & Turf,230,19,21,770.0,7.0
3016,panda-express,entrees,beef,Shanghai Angus Steak,220,21,19,910.0,13.0
3017,panda-express,entrees,shrimp,Crispy Shrimp 6 pcs,260,9,26,810.0,2.0
3018,panda-express,entrees,shrimp,Golden Treasure Shrimp,390,16,39,500.0,15.0
3019,panda-express,entrees,shrimp,Honey Walnut Shrimp,370,14,27,470.0,9.0
3020,panda-express,entrees,shrimp,Peppercorn Shrimp,170,12,18,810.0,11.0
3021,panda-express,entrees,shrimp,Samurai Surf & Turf,230,19,21,770.0,7.0
3022,panda-express,sides,appetizers,Chicken Egg Roll 1 roll,200,8,16,390.0,2.0
3023,panda-express,sides,appetizers,Chicken Potsticker 3 pcs,220,7,23,280.0,2.0
3024,panda-express,sides,appetizers,Cream Cheese Rangoon 3 pcs,190,5,24,180.0,1.0
3025,panda-express,sides,appetizers,Veggie Spring Roll 2 rolls,160,4,22,540.0,2.0
3026,panda-express,sides,soup,Hot & Sour Soup,100,4,12,930.0,4.0
3027,panda-express,beverages,beverages,Pepsi® (Sm.),240,0,67,60.0,65.0
3028,panda-express,beverages,beverages,Pepsi® (Med.),330,0,92,80.0,89.0
3029,panda-express,beverages,beverages,Pepsi® (Lrg.),460,0,129,115.0,124.0
3030,panda-express,beverages,beverages,Diet Pepsi® (Sm.),0,0,0,60.0,0.0
3031,panda-express,beverages,beverages,Diet Pepsi® (Med.),0,0,0,80.0,0.0
3032,panda-express,beverages,beverages,Diet Pepsi® (Lrg.),0,0,0,115.0,0.0
3033,panda-express,beverages,beverages,Mountain Dew® (Sm.),260,0,70,85.0,70.0
3034,panda-express,beverages,beverages,Mountain Dew® (Med.),360,0,95,115.0,95.0
3035,panda-express,beverages,beverages,Mountain Dew® (Lrg.),510,0,133,160.0,133.0
3036,panda-express,beverages,beverages,Dr Pepper® (Sm.),206,0,56,72.0,56.0
3037,panda-express,beverages,beverages,Dr Pepper® (Med.),281,0,76,98.0,76.0
3038,panda-express,beverages,beverages,Dr. Pepper (Lrg.),394,0,106,138.0,106.0
3039,panda-express,beverages,beverages,Mug Root Beer® (Sm.),240,0,63,35.0,63.0
3040,panda-express,beverages,beverages,Mug Root Beer® (Med.),330,0,85,50.0,85.0
3041,panda-express,beverages,beverages,Mug Root Beer® (Lrg.),460,0,119,70.0,119.0
3042,panda-express,beverages,beverages,Sierra Mist® (Sm.),240,0,65,50.0,65.0
3043,panda-express,beverages,beverages,Sierra Mist® (Med.),330,0,89,65.0,89.0
3044,panda-express,beverages,beverages,Sierra Mist® (Lrg.),460,0,124,90.0,124.0
3045,panda-express,beverages,beverages,Lipton No Calorie Brisk Peach® (Sm.),0,0,0,170.0,0.0
3046,panda-express,beverages,beverages,Lipton No Calorie Brisk Peach® (Med.),0,0,0,230.0,0.0
3047,panda-express,beverages,beverages,Lipton No Calorie Brisk Peach® (Lrg.),0,0,0,320.0,0.0
3048,panda-express,beverages,beverages,Lipton Brisk Raspberry® (Sm.),190,0,51,60.0,51.0
3049,panda-express,beverages,beverages,Lipton Brisk Raspberry® (Med.),260,0,69,80.0,69.0
3050,panda-express,beverages,beverages,Lipton Brisk Raspberry® (Lrg.),370,0,96,115.0,96.0
3051,panda-express,beverages,beverages,Sobe Lean® (Sm.),0,0,0,60.0,0.0
3052,panda-express,beverages,beverages,Sobe Lean® (Med.),0,0,0,80.0,0.0
3053,panda-express,beverages,beverages,Sobe Lean® (Lrg.),0,0,0,115.0,0.0
3054,panda-express,beverages,beverages,Tropicana Fruit Punch® (Sm.),260,0,72,60.0,72.0
3055,panda-express,beverages,beverages,Tropicana Fruit Punch® (Med.),360,0,98,80.0,98.0
3056,panda-express,beverages,beverages,Tropicana Fruit Punch® (Lrg.),510,0,138,115.0,138.0
3057,panda-express,beverages,beverages,Tropicana Lemonade® (Sm.),240,0,65,255.0,65.0
3058,panda-express,beverages,beverages,Tropicana Lemonade® (Med.),330,0,89,345.0,89.0
3059,panda-express,beverages,beverages,Tropicana Lemonade® (Lrg.),460,0,124,480.0,124.0
3060,panda-express,beverages,beverages,Tropicana Pink Lemonade® (Sm.),240,0,65,255.0,65.0
3061,panda-express,beverages,beverages,Tropicana Pink Lemonade® (Med.),330,0,89,345.0,89.0
